Age,DailyRate,Education,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyRupiah,BonusScore,AnnualBonus
26,342,3,57,3,1,1,2042,1,3,6,2,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2529732,0.3394518985145294,2042.0
34,1333,4,87,3,1,3,2220,1,3,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2750248,0.4454467813941,2220.0
28,1144,1,74,3,1,2,1052,0,4,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1303271,0.3856957579761706,1052.0
38,1186,4,44,3,1,3,2821,0,3,8,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3494797,0.3394518985145294,2821.0
50,1464,4,62,3,5,3,19237,1,3,29,2,8,1,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23831764,0.6670868562142916,64139.49970598866
37,124,3,35,3,2,2,4107,0,3,8,3,4,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5087958,0.45315141797704006,4107.0
40,300,3,74,3,2,1,8396,0,3,8,3,7,7,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10401388,0.3978103432557555,8396.0
26,921,1,66,2,1,3,2007,0,3,5,5,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2486373,0.3394518985145294,2007.0
46,430,4,40,3,5,4,19627,0,3,23,0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24314916,0.632329288001804,64075.45387122282
54,1082,4,41,2,3,3,10686,0,3,13,4,9,4,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13238355,0.3394518985145294,14313.382987526262
56,1240,3,63,3,1,3,2942,0,3,18,4,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3644698,0.3394518985145294,2942.0
36,796,5,51,2,3,4,8858,0,3,15,2,14,8,7,8,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10973736,0.38317343899412293,12252.150322609941
55,444,1,40,2,4,1,16756,0,3,31,3,9,7,6,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20758176,0.4330755674371388,36018.92131196505
43,415,3,79,2,3,4,10798,0,3,18,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13377106,0.3394518985145294,14463.401600159888
20,769,3,54,3,1,4,2323,1,3,2,3,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2877849,0.42578857668373127,2323.0
21,1334,3,36,2,1,1,1416,0,3,1,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1754212,0.3394518985145294,1416.0
46,1003,4,74,2,2,1,4615,1,4,19,2,16,13,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5717294,0.6743856102689557,5419.789591391231
51,1323,4,34,3,1,3,2461,1,3,18,2,10,0,2,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3048811,0.518056961457789,2505.4381821476186
28,1366,2,72,2,3,1,8722,0,3,10,2,10,7,1,9,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10805253,0.3394518985145294,11682.699458843725
26,192,2,59,2,1,1,3955,0,3,6,2,5,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4899653,0.3394518985145294,3955.0
30,1176,3,85,3,2,1,9957,0,3,7,1,6,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12335233,0.43540302973716116,9957.0
41,509,2,43,4,1,3,3376,0,3,10,3,10,6,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4182359,0.5336760680998943,3489.6904059052436
38,330,1,65,2,3,3,8823,0,3,20,4,19,9,1,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10930377,0.5120376982982848,13340.708612085768
40,1492,4,61,3,3,4,10322,0,4,14,6,11,10,11,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12787413,0.6794835317422027,17335.629014643015
27,1277,5,87,1,1,3,4621,0,3,3,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5724727,0.3394518985145294,4621.0
55,1091,1,65,3,3,2,10976,0,3,23,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13597621,0.4146998445202047,15527.745493453765
28,857,3,59,3,2,3,3660,0,3,10,4,8,7,1,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4534192,0.4232651304821937,3660.0
44,1376,2,91,2,3,1,10482,0,3,24,1,20,6,3,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12985629,0.4923053323292361,15642.344493475053
33,654,3,34,2,3,4,7119,0,3,9,2,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8819376,0.3394518985145294,9535.558065524934
35,1204,3,86,3,3,1,9582,1,4,9,2,8,7,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11870664,0.8535332903407752,17760.555988045307
33,827,4,54,2,2,3,4508,0,4,14,4,13,7,3,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5584737,0.5204530931922956,4600.202544110868
28,895,2,50,3,1,3,2207,0,3,4,5,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2734143,0.38964649449733024,2207.0
34,618,1,45,3,2,4,7756,0,3,7,1,6,2,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9608523,0.4203163249619042,7756.0
37,309,4,88,2,2,4,6694,1,3,8,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8292864,0.43943729282172994,6694.0
25,1219,1,32,3,1,4,3691,1,3,7,3,7,7,5,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4572597,0.4931489907343285,3691.0
26,1330,3,37,3,1,3,2377,0,4,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2944747,0.40632758454962503,2377.0
33,1017,3,55,2,1,2,2313,1,4,5,0,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2865461,0.4675246713106239,2313.0
42,469,2,35,3,4,1,17665,0,3,23,3,22,6,13,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21884291,0.7439898213073658,46211.37029009192
28,1009,3,45,2,1,2,2596,0,3,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3216056,0.3394518985145294,2596.0
50,959,4,81,3,2,3,4728,1,3,5,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5857284,0.44762105453251866,4480.352345829749
33,970,3,30,3,2,2,4302,0,3,4,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5329534,0.3773688952233214,4302.0
34,697,4,40,2,1,4,2979,0,3,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3690535,0.1582440128426178,1960.9089142581583
48,1262,4,35,4,4,4,16885,0,4,27,3,5,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20917988,0.852745001352181,46925.39902174737
45,1050,4,65,2,2,3,5593,0,3,15,2,15,10,4,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6928890,0.3803017282814123,5593.0
52,994,4,87,3,3,2,10445,0,3,18,4,8,6,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12939792,0.558305490332815,16276.500846526253
38,770,4,73,2,3,3,8740,1,3,9,2,8,7,2,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10827552,0.44357330696467123,12616.830702871226
29,1107,4,93,3,1,4,2514,0,4,11,1,7,5,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3114470,0.5095329079361308,2537.965730551433
28,950,3,93,3,3,2,7655,0,3,10,3,9,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9483399,0.5118777819481988,11573.424420813462
46,406,1,52,3,4,3,17465,0,3,23,3,12,9,4,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21636521,0.6063880493525714,42083.35092291399
38,130,2,32,3,3,2,7351,0,3,10,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9106789,0.3805446998455738,10148.384088564813
43,1082,3,83,3,3,1,10820,0,3,18,1,8,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13404361,0.5061876264277557,16296.950117948316
39,203,3,84,3,4,4,12169,0,3,21,4,18,7,11,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15075570,0.6134720692606913,29451.512416250025
40,1308,3,44,2,5,3,19626,0,3,21,2,20,7,4,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24313677,0.6793954395241556,65919.62979220216
21,984,1,70,2,1,2,2070,1,3,2,6,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2564420,0.3394518985145294,2070.0
39,439,3,70,3,2,2,6782,0,3,9,2,5,4,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8401883,0.37104302000317324,6782.0
36,217,4,78,3,2,4,7779,0,4,18,0,11,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9637017,0.6621299158529713,9040.208615420264
31,793,3,67,4,1,4,2791,0,3,3,4,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3457631,0.342577947188176,2791.0
28,1451,1,67,2,1,2,3201,0,3,6,2,5,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3965560,0.3394518985145294,3201.0
35,1182,2,54,3,2,4,4968,0,3,5,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6154609,0.3394518985145294,4968.0
49,174,4,56,2,4,2,13120,0,3,22,3,9,8,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16253717,0.5009990876512497,29539.662044976594
34,1003,2,95,3,2,3,4033,0,3,5,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4996283,0.3894155146070569,4033.0
29,490,3,61,3,1,2,3291,0,3,8,2,7,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4077056,0.382241134217178,3291.0
42,188,3,56,1,2,4,4272,0,3,16,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5292369,0.3394518985145294,4272.0
29,718,1,79,2,2,4,5056,1,3,10,2,10,7,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6263627,0.4099315657028165,5056.0
38,433,3,37,4,1,3,2844,0,3,7,2,7,6,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3523290,0.5252941210464305,2915.936480256048
28,773,3,39,2,1,3,2703,1,3,3,2,3,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3348612,0.3394518985145294,2703.0
18,247,1,80,3,1,3,1904,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2358771,0.22784716798792082,1385.8210078490013
33,603,4,77,3,2,1,8224,1,3,6,3,5,2,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10188305,0.5766848575731013,8854.656268681185
41,167,4,46,3,1,4,4766,1,3,6,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5904361,0.3394518985145294,4766.0
31,874,3,72,3,1,3,2610,0,3,2,5,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3233399,0.3394518985145294,2610.0
37,367,2,52,2,2,4,5731,0,3,9,2,6,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7099851,0.389633055732061,5731.0
27,199,3,55,2,1,3,2539,0,3,4,0,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3145441,0.3394518985145294,2539.0
34,1400,1,70,3,2,3,5714,0,4,6,3,6,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7078791,0.5020949993768227,5725.970826439165
35,528,4,100,3,1,3,4323,0,3,6,2,5,4,1,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5355550,0.3394518985145294,4323.0
29,408,1,45,2,3,1,7336,0,3,11,3,11,8,3,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9088206,0.41679370699700624,10393.598634530037
40,593,4,88,3,3,3,13499,0,3,20,3,18,7,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16723241,0.566304955046217,21143.55058816888
42,481,3,44,3,4,1,13758,1,3,22,2,21,9,13,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17044103,0.7990005483100903,37125.97431547533
42,647,4,45,3,2,1,5155,0,3,9,3,6,4,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6386274,0.47713238537538516,5155.0
35,982,4,58,2,1,3,2258,0,3,10,2,8,0,1,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2797324,0.3394518985145294,2258.0
24,477,3,49,3,1,2,3597,0,4,6,2,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4456145,0.49326331378430244,3597.0
28,1485,1,79,3,1,4,2515,1,3,1,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3115709,0.4162964920349541,2515.0
26,1384,4,82,4,1,4,4420,0,4,8,2,8,7,0,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5475719,0.7053475935860195,5327.6363636502065
30,852,3,72,2,2,3,6578,0,3,10,3,10,3,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8149158,0.3508457912355947,6578.0
40,902,2,92,2,2,4,4422,1,3,16,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5478196,0.35684452999516914,4422.0
35,819,3,44,2,3,2,10274,0,3,15,2,7,7,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12727948,0.3896638138903984,14277.406023909953
34,669,3,97,2,2,1,5343,0,4,14,3,13,9,4,9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6619177,0.553117378961696,5626.806155792342
35,636,4,47,2,1,4,2376,0,3,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2943508,0.3394518985145294,2376.0
43,1372,3,85,1,2,3,5346,0,3,7,2,4,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6622894,0.3394518985145294,5346.0
32,862,1,76,3,1,1,2827,0,3,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3502230,0.3394518985145294,2827.0
56,718,4,92,3,5,1,19943,0,3,28,2,5,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24706392,0.5769398450103232,62897.82265808176
29,1401,1,54,3,1,4,3131,0,3,10,5,10,8,0,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3878840,0.3426747050041109,3131.0
19,645,2,54,3,1,1,2552,0,4,1,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3161546,0.3722655349641705,2552.0
45,1457,3,83,3,1,3,4477,1,3,7,2,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5546333,0.4113206134880457,4477.0
37,977,3,56,2,2,4,6474,0,3,14,2,14,8,3,11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8020317,0.3394518985145294,6474.0
20,805,3,87,2,1,3,3033,0,3,2,2,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3757433,0.3394518985145294,3033.0
44,1097,4,96,3,1,3,2936,1,3,6,4,6,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3637265,0.4554074771149147,2936.0
53,1223,2,50,3,5,3,18606,0,3,26,6,7,7,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23050050,0.550326619619606,57690.75416928477
29,942,1,69,1,1,4,2168,1,3,6,2,5,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2685828,0.3394518985145294,2168.0
22,1256,4,48,2,1,4,2853,1,3,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3534440,0.29270524376336404,2261.5880604568774
46,1402,3,69,3,4,1,17048,0,4,28,2,26,15,15,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,21119921,0.8977341858844127,48528.85860143621
44,111,3,74,1,1,3,2290,0,3,6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2836967,0.0,1145.0
33,147,3,99,3,1,3,3600,0,3,5,2,5,4,1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4459861,0.3394518985145294,3600.0
41,906,2,95,2,1,1,2107,0,3,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2610258,0.3394518985145294,2107.0
30,1329,4,61,3,2,1,4115,0,3,8,3,4,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5097869,0.4048379273672783,4115.0
40,1184,4,62,3,2,2,4327,0,3,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5360505,0.3536661114001618,3693.8132640285003
50,1421,3,30,3,4,1,17856,0,4,32,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22120912,0.5699231072327237,42048.82050412127
28,1179,4,78,2,1,1,3196,0,3,6,2,6,5,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3959366,0.3394518985145294,3196.0
46,1450,2,52,3,5,2,19081,0,3,25,2,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23638503,0.5689610606016179,59874.691994678935
35,1361,4,94,3,2,1,8966,1,3,15,2,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11107532,0.5557284217809509,9465.661029688004
24,984,2,97,3,1,2,2210,0,3,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2737859,0.3451128301520462,2210.0
33,1146,3,82,3,2,3,4539,0,3,10,3,10,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5623142,0.49000441913333703,4539.0
36,917,4,60,1,1,3,2741,0,3,7,4,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3395689,0.3394518985145294,2741.0
30,853,4,49,3,2,3,3491,0,3,10,4,10,7,8,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4324827,0.4412364514106266,3491.0
44,200,4,32,3,2,4,4541,0,4,20,3,20,11,13,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5625619,0.7241725738254047,5558.967657741163
20,654,3,43,4,1,4,2678,0,3,2,2,2,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3317641,0.4926373705181569,2678.0
46,150,4,60,3,2,4,7379,0,3,12,3,6,3,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9141477,0.39185586277760676,7379.0
42,179,5,79,4,2,1,6272,0,3,10,3,4,3,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7770069,0.4879698172504183,6272.0
60,696,4,52,4,2,4,5220,1,3,12,3,11,7,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6466799,0.6595056843565826,6052.619672341362
32,116,3,77,2,1,2,2743,0,4,2,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3398167,0.3556443078909889,2743.0
32,1316,2,38,3,2,3,4998,1,3,10,2,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6191774,0.5809790430833378,5402.733257330523
36,363,3,77,1,3,1,10252,1,4,17,2,7,7,7,7,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12700694,0.5596913566463387,15989.955788338264
33,117,3,60,3,1,4,2781,0,3,15,5,14,10,4,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3445243,0.45726208801358603,2781.0
40,107,3,84,2,2,2,6852,0,3,7,2,5,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8488603,0.3394518985145294,6852.0
25,1356,4,57,3,2,4,4950,0,3,5,4,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6132309,0.49101274291811614,4950.0
30,1465,3,63,3,1,2,3579,1,4,12,2,11,9,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4433845,0.7111752634810086,4334.796267998529
42,458,5,60,3,3,1,13191,1,3,20,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16341675,0.46781214459949283,19361.90999941191
35,1212,2,78,2,3,4,10377,1,3,16,6,13,2,4,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12855550,0.543893628661661,16020.984184622057
27,1103,3,42,3,1,1,2235,1,3,9,3,9,7,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2768831,0.42878422954638173,2235.0
54,966,4,53,3,3,3,10502,0,3,33,2,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13010406,0.4989585986600096,15742.06320312742
44,1117,1,72,4,1,4,2011,0,3,10,5,10,5,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2491328,0.4644590959157232,2011.0
19,504,3,96,2,1,2,1859,1,4,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2303023,0.41729198946909696,1859.0
29,1010,3,97,3,1,4,3760,0,3,3,5,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4658077,0.3394518985145294,3760.0
54,685,3,85,3,4,4,17779,0,3,36,2,10,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22025520,0.6476903546798464,43941.43022377949
31,1332,2,80,3,2,1,6833,1,3,6,2,6,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8465064,0.4784990634166474,6833.0
31,1062,3,96,2,2,1,6812,0,3,10,2,10,9,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8439049,0.3394518985145294,6812.0
59,326,3,48,2,2,4,5171,0,3,13,2,6,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6406095,0.3394518985145294,5171.0
43,920,3,96,1,5,4,19740,0,3,25,2,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,24454906,0.3394518985145294,52881.56095335362
49,1098,2,85,2,5,3,18711,0,3,23,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23180129,0.3394518985145294,50124.96894621072
36,469,3,46,3,1,2,3692,0,3,12,2,11,10,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4573835,0.4588234073073377,3692.0
48,969,2,76,4,1,2,2559,0,3,7,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3170218,0.4919265454676941,2559.0
27,1167,2,76,3,1,3,2517,0,3,5,2,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3118186,0.38459580680067773,2517.0
29,1329,3,82,3,2,4,6623,1,3,6,2,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8204906,0.5407259641875223,6892.728060813961
48,715,3,76,2,5,4,18265,0,3,25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22627602,0.441011178605061,52640.138354442875
29,694,3,87,2,4,4,16124,0,3,9,2,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19975223,0.40231661740460845,33916.42970854786
34,1320,3,89,4,1,3,2585,0,3,2,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3202428,0.39565012658370347,2585.0
44,1099,3,88,3,5,2,18213,0,3,26,5,22,9,3,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22563181,0.7873100205342262,65104.554807979715
33,536,5,82,4,3,3,8380,1,3,10,3,9,8,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10381566,0.8304528205450922,15339.194636167871
19,265,3,57,4,1,4,2994,1,3,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3709118,0.532171390494029,3090.321143139123
23,373,2,47,3,1,3,1223,0,4,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1515114,0.5229788864221089,1251.103178094239
25,599,1,73,1,1,4,1118,1,3,1,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1385035,0.3394518985145294,1118.0
26,583,2,53,3,1,4,2875,1,4,8,2,8,5,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3561695,0.6248409555268514,3233.9177471396974
45,1449,3,94,1,5,2,18824,1,3,26,2,24,10,1,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,23320119,0.592931263271509,59970.67619964578
55,177,1,37,2,4,2,13577,1,3,34,3,33,9,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,16819871,0.6460096834479075,33521.81020825836
